id,license,file_name,height,width,coco_url,flickr_url,area,iscrowd,x_min_bb,y_min_bb,width_bb,heigth_bb,category_id,supercategory,name
7758,0,61eb7349-4b96-4bfa-9d15-bb308fc2b76f.png,486,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2002/068/00_16_05_06.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2002/068/00_16_05_06.png,2112,0,302,155,44,48,12,,Metridium farcimen
7759,0,676c8697-0549-45ee-a462-e92363a983c3.png,486,715,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2002/068/00_16_23_21.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2002/068/00_16_23_21.png,59136,0,88,1,224,264,12,,Metridium farcimen
7760,0,577fddd8-46ae-4afb-ab7f-d3c92e443ab6.png,486,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2002/068/00_16_30_21.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2002/068/00_16_30_21.png,16520,0,95,116,118,140,12,,Metridium farcimen
7761,0,c9e331c8-92f5-4822-8385-3b475aa4571e.png,486,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2002/068/00_16_32_21.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2002/068/00_16_32_21.png,12810,0,123,116,105,122,12,,Metridium farcimen
7762,0,65993a49-8850-4f2b-9914-793d08ba32d7.png,486,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2002/068/00_16_37_20.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2002/068/00_16_37_20.png,6720,0,187,163,80,84,12,,Metridium farcimen
7763,0,40002963-883c-48be-bcb1-36e12b4ff5d6.png,486,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2002/068/00_17_28_04.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2002/068/00_17_28_04.png,1665,0,210,304,45,37,12,,Metridium farcimen
7764,0,68cbbd99-875e-4aa9-8b66-bbabf0f8a773.png,390,640,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2002/226/03_45_30_28.png,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2002/226/03_45_30_28.png,3135,0,104,266,55,57,12,,Metridium farcimen
7765,0,257dc2fd-4acc-4c29-a0bc-20f9e0f6756d.png,366,640,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2002/227/03_06_31_13.png,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2002/227/03_06_31_13.png,777,0,485,89,21,37,12,,Metridium farcimen
7766,0,de630a7d-f271-437d-881b-bc8aac735aa3.png,366,640,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2002/227/03_17_32_06.png,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2002/227/03_17_32_06.png,5112,0,31,245,72,71,12,,Metridium farcimen
7767,0,22382a65-1998-409b-9743-c7564fa002e1.png,366,640,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2002/228/02_39_30_13.png,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2002/228/02_39_30_13.png,912,0,240,298,24,38,12,,Metridium farcimen
7768,0,c9c25e87-cede-491a-959c-efb31e8629a1.png,366,640,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2003/044/00_37_57_05.png,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2003/044/00_37_57_05.png,30336,0,40,163,158,192,12,,Metridium farcimen
7769,0,e780680c-60af-42ef-8295-61002ff0eaac.png,366,640,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2003/044/00_38_54_04.png,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2003/044/00_38_54_04.png,5360,0,223,174,67,80,12,,Metridium farcimen
7770,0,1f843bca-5180-4b58-8eec-0f973a8c3643.png,366,640,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2003/044/02_48_21_18.png,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2003/044/02_48_21_18.png,1247,0,180,137,29,43,12,,Metridium farcimen
7771,0,6dbad783-ee49-4513-b4c6-98ffa79fe125.png,366,640,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2003/044/02_48_42_17.png,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2003/044/02_48_42_17.png,3640,0,247,167,56,65,12,,Metridium farcimen
7772,0,6ed29fc2-93e8-40f7-a16a-052f6d8909b2.png,366,640,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2003/044/02_50_43_14.png,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2003/044/02_50_43_14.png,24716,0,345,146,167,148,12,,Metridium farcimen
7773,0,88212042-8814-465d-9685-7055f6ba8010.png,486,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2003/210/04_06_54_06.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2003/210/04_06_54_06.png,8556,0,115,160,93,92,12,,Metridium farcimen
7774,0,1648d52b-b4c7-4e3e-a2ad-0d5242e202f6.png,486,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2003/210/05_09_35_02.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2003/210/05_09_35_02.png,2948,0,396,228,44,67,12,,Metridium farcimen
7775,0,87f9ae31-b3f1-43d1-b27d-f3ba12f0ffc2.png,486,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2003/210/05_10_46_00.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2003/210/05_10_46_00.png,4500,0,312,284,60,75,12,,Metridium farcimen
7776,0,b4314a4f-da27-461b-adae-a3ddf44cc8ef.png,486,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2003/210/05_44_11_20.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2003/210/05_44_11_20.png,1452,0,625,178,44,33,12,,Metridium farcimen
7777,0,c4d92881-a297-450b-a91c-57c4a642ec6d.png,484,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/images/0602/10_14_14_00.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/images/0602/10_14_14_00.png,850,0,233,184,34,25,12,,Metridium farcimen
7778,0,f012d3c3-62b6-4388-a3ce-54a577a65943.png,486,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2003/213/03_33_29_03.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2003/213/03_33_29_03.png,2464,0,357,43,44,56,12,,Metridium farcimen
7779,0,471ebede-b673-4a0b-b09b-e089925e7dac.png,366,640,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2003/267/02_53_03_14.png,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2003/267/02_53_03_14.png,5695,0,373,105,67,85,12,,Metridium farcimen
7780,0,d662432f-2b5a-4ba1-9e7f-ecc396cc1b4e.png,366,640,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2003/289/02_02_34_03.png,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2003/289/02_02_34_03.png,1216,0,184,55,32,38,12,,Metridium farcimen
7781,0,279610d6-3243-4fb3-b703-35b32219af6e.png,366,640,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2003/289/02_02_36_03.png,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2003/289/02_02_36_03.png,2025,0,118,114,45,45,12,,Metridium farcimen
7782,0,87a9f57f-2f0f-4ac3-8af2-ec5eb6fe53ea.png,366,640,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2003/301/00_39_46_02.png,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2003/301/00_39_46_02.png,4992,0,145,198,78,64,12,,Metridium farcimen
7783,0,33606b88-18a0-488b-8018-96f3e3bd0b0f.png,366,640,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2003/301/02_04_46_24.png,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2003/301/02_04_46_24.png,5475,0,81,31,75,73,12,,Metridium farcimen
7784,0,cec270da-f826-4500-896c-3b5ba5dfdbd4.png,366,640,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2003/325/00_08_49_24.png,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2003/325/00_08_49_24.png,1271,0,476,229,41,31,12,,Metridium farcimen
7785,0,cbe56bf3-1fa6-471b-8d1d-f3232b8f6042.png,366,640,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2003/325/00_09_08_24.png,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2003/325/00_09_08_24.png,16800,0,326,177,120,140,12,,Metridium farcimen
7786,0,ff44a623-8114-4358-871b-18057ffcb99f.png,366,640,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2004/043/00_28_55_06.png,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2004/043/00_28_55_06.png,2806,0,455,258,46,61,12,,Metridium farcimen
7787,0,bf1f2805-913e-492a-b75b-a1c67fae886d.png,366,640,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2004/043/01_22_38_25.png,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2004/043/01_22_38_25.png,8178,0,354,109,87,94,12,,Metridium farcimen
7788,0,c2ad67bd-b574-46f6-a827-85873fe9c857.png,366,640,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2004/054/02_50_02_28.png,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2004/054/02_50_02_28.png,3195,0,5,13,71,45,12,,Metridium farcimen
7789,0,8d53fdd4-04ce-4637-a1bb-04bafe291372.png,366,640,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2004/054/02_55_00_04.png,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2004/054/02_55_00_04.png,891,0,329,60,27,33,12,,Metridium farcimen
7790,0,169966b7-3dac-4631-b96d-57fbaa577149.png,421,714,https://fathomnet.org/static/m3/framegrabs/Ventana/images/2491/04_35_19_24.png,https://fathomnet.org/static/m3/framegrabs/Ventana/images/2491/04_35_19_24.png,12995,0,320,189,113,115,12,,Metridium farcimen
7791,0,7539a00b-eea7-4a1e-831f-fc93d283534b.png,421,714,https://fathomnet.org/static/m3/framegrabs/Ventana/images/2491/04_44_46_09.png,https://fathomnet.org/static/m3/framegrabs/Ventana/images/2491/04_44_46_09.png,4160,0,39,184,64,65,12,,Metridium farcimen
7792,0,5b250c12-a40d-4ca8-880a-80d9f3463902.png,421,714,https://fathomnet.org/static/m3/framegrabs/Ventana/images/2491/04_48_13_10.png,https://fathomnet.org/static/m3/framegrabs/Ventana/images/2491/04_48_13_10.png,5700,0,33,51,75,76,12,,Metridium farcimen
7793,0,c6fa6ffc-2c74-4b2b-ac33-ba3eb5462845.png,421,714,https://fathomnet.org/static/m3/framegrabs/Ventana/images/2491/04_56_03_17.png,https://fathomnet.org/static/m3/framegrabs/Ventana/images/2491/04_56_03_17.png,6160,0,317,214,77,80,12,,Metridium farcimen
7794,0,c68f9c52-ae55-4412-ab63-283ded77e6c2.png,484,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/images/0809/01_51_58_00.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/images/0809/01_51_58_00.png,20305,0,20,312,155,131,12,,Metridium farcimen
7795,0,b5bcab1b-585d-47d7-878e-db1004a1cfec.png,486,713,https://fathomnet.org/static/m3/framegrabs/Tiburon/images/0815/00_08_27_00.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/images/0815/00_08_27_00.png,12654,0,345,314,111,114,12,,Metridium farcimen
7796,0,b21ae992-5676-41ca-ac1a-5c0a0834de2f.png,486,712,https://fathomnet.org/static/m3/framegrabs/Tiburon/images/0815/00_10_00_27.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/images/0815/00_10_00_27.png,14022,0,276,166,114,123,12,,Metridium farcimen
7797,0,c3a8c271-8975-4bfc-b447-44894245f547.png,369,714,https://fathomnet.org/static/m3/framegrabs/Ventana/images/2634/01_49_52_25.png,https://fathomnet.org/static/m3/framegrabs/Ventana/images/2634/01_49_52_25.png,1140,0,9,12,38,30,12,,Metridium farcimen
7798,0,faa12231-49aa-436e-961b-0830fc15b01f.png,367,720,https://fathomnet.org/static/m3/framegrabs/Ventana/images/2667/01_06_26_09.png,https://fathomnet.org/static/m3/framegrabs/Ventana/images/2667/01_06_26_09.png,810,0,197,138,30,27,12,,Metridium farcimen
7799,0,f7d12eea-cdde-46ea-972e-98202f2026ac.png,368,720,https://fathomnet.org/static/m3/framegrabs/Ventana/images/2667/01_09_50_08.png,https://fathomnet.org/static/m3/framegrabs/Ventana/images/2667/01_09_50_08.png,1302,0,492,254,31,42,12,,Metridium farcimen
1505,0,e5271691-cd81-47a3-a37a-3272d72a3897.png,370,716,https://fathomnet.org/static/m3/framegrabs/Ventana/images/3527/00_37_40_01.png,https://fathomnet.org/static/m3/framegrabs/Ventana/images/3527/00_37_40_01.png,891,0,234,257,27,33,13,,Microstomus pacificus
4424,0,5e7afec0-c282-4ad7-a83f-097b591ec409.png,366,640,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2002/304/01_03_59_14.png,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2002/304/01_03_59_14.png,2448,0,488,79,48,51,13,,Microstomus pacificus
4436,0,403ef2a3-d664-495b-becf-4d47c0c55e46.png,366,640,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2003/149/01_12_35_15.png,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2003/149/01_12_35_15.png,3640,0,170,255,65,56,13,,Microstomus pacificus
4796,0,79ee548e-b83f-4d9f-b0ad-d19eb2e8de66.png,1080,1920,https://fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0845/03_14_24_05.png,https://fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0845/03_14_24_05.png,11016,0,1036,422,102,108,13,,Microstomus pacificus
4811,0,c6762278-42de-4ee2-b251-5f7de5f7be71.png,1080,1920,https://fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0850/09_50_09_18.png,https://fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0850/09_50_09_18.png,8034,0,1111,426,78,103,13,,Microstomus pacificus
5019,0,b55a881c-6054-4aca-a31a-33ea6ca5a1a8.png,1080,1920,https://fathomnet.org/static/m3/framegrabs/Ventana/images/3988/01_55_34_01.png,https://fathomnet.org/static/m3/framegrabs/Ventana/images/3988/01_55_34_01.png,9840,0,683,966,164,60,13,,Microstomus pacificus
5083,0,8e77d3ad-42c3-4c4c-9b54-de6c2b0d9d22.png,1080,1920,https://fathomnet.org/static/m3/framegrabs/Ventana/images/4161/20181112T174504Z-071f9437-e3bd-4e49-98f4-c1fe0ba1bf33.png,https://fathomnet.org/static/m3/framegrabs/Ventana/images/4161/20181112T174504Z-071f9437-e3bd-4e49-98f4-c1fe0ba1bf33.png,22345,0,846,804,109,205,13,,Microstomus pacificus
5087,0,5d64237f-0926-49e0-be9e-4e9b5e2ddeaa.png,1080,1920,https://fathomnet.org/static/m3/framegrabs/Ventana/images/4261/133166--d1f36a7b-9d81-4b60-a492-96503cf156c0.png,https://fathomnet.org/static/m3/framegrabs/Ventana/images/4261/133166--d1f36a7b-9d81-4b60-a492-96503cf156c0.png,6072,0,1664,432,92,66,13,,Microstomus pacificus
5088,0,32004194-18d5-455c-a6a8-b89a2a3237f3.png,1080,1920,https://fathomnet.org/static/m3/framegrabs/Ventana/images/4261/449081--f4969904-943a-4749-8782-2612b450ec05.png,https://fathomnet.org/static/m3/framegrabs/Ventana/images/4261/449081--f4969904-943a-4749-8782-2612b450ec05.png,4141,0,571,823,101,41,13,,Microstomus pacificus
5142,0,2cbbceb5-1944-4ff7-9200-674a2cf2e393.png,368,712,https://fathomnet.org/static/m3/framegrabs/Ventana/images/3575/03_14_52_08.png,https://fathomnet.org/static/m3/framegrabs/Ventana/images/3575/03_14_52_08.png,1564,0,121,235,34,46,13,,Microstomus pacificus
5165,0,269285e6-6f66-4db2-a0ac-824b880b92ba.png,1080,1920,https://fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0536/00_21_53_26.png,https://fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0536/00_21_53_26.png,15308,0,1024,636,89,172,13,,Microstomus pacificus
5515,0,6494070c-0fe9-457b-a294-f83c489e2aa1.png,1080,1920,https://fathomnet.org/static/m3/framegrabs/Ventana/images/4086/00_30_16_25--f97a2c04-bd2e-4e20-8c49-f3c723c98d9e.png,https://fathomnet.org/static/m3/framegrabs/Ventana/images/4086/00_30_16_25--f97a2c04-bd2e-4e20-8c49-f3c723c98d9e.png,204892,0,1194,423,724,283,13,,Microstomus pacificus
6656,0,6a7e0fcf-72b7-46e4-8e25-3bda95151473.png,368,720,https://fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0130/01_28_50_08.png,https://fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0130/01_28_50_08.png,12769,0,392,114,113,113,13,,Microstomus pacificus
6747,0,8674855c-6529-4e39-9d8d-e653d2a3dc9f.png,1080,1920,https://fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0685/00_56_31_02.png,https://fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/0685/00_56_31_02.png,38135,0,1507,462,145,263,13,,Microstomus pacificus
6772,0,f1b672b6-ee2c-4b56-a034-edf9ea5365a0.png,1080,1920,https://fathomnet.org/static/m3/framegrabs/Ventana/images/3892/04_51_25_08.png,https://fathomnet.org/static/m3/framegrabs/Ventana/images/3892/04_51_25_08.png,25623,0,823,701,219,117,13,,Microstomus pacificus
7225,0,cec7d3dc-6d38-4b95-ae02-122b0aa78b28.png,368,720,https://fathomnet.org/static/m3/framegrabs/Ventana/images/3069/00_05_39_22.png,https://fathomnet.org/static/m3/framegrabs/Ventana/images/3069/00_05_39_22.png,1288,0,398,178,46,28,13,,Microstomus pacificus
7274,0,188c49b3-420f-4b35-89fd-22ebf4af8067.png,370,716,https://fathomnet.org/static/m3/framegrabs/Ventana/images/3527/00_42_57_07.png,https://fathomnet.org/static/m3/framegrabs/Ventana/images/3527/00_42_57_07.png,924,0,339,259,28,33,13,,Microstomus pacificus
8145,0,3cf23c4c-af4c-404b-80cb-f80bb50600aa.png,1080,1920,https://fathomnet.org/static/m3/framegrabs/Ventana/images/3834/00_52_23_23.png,https://fathomnet.org/static/m3/framegrabs/Ventana/images/3834/00_52_23_23.png,2822,0,1005,306,83,34,13,,Microstomus pacificus
8146,0,4b23b929-6dc7-4c04-b045-a34ce33adbf0.png,486,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/312/12_34_58_11.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/312/12_34_58_11.png,30856,0,214,143,152,203,13,,Microstomus pacificus
8147,0,dd3b759a-f86c-45ac-833e-80d86160cd49.png,368,720,https://fathomnet.org/static/m3/framegrabs/Ventana/images/3057/00_41_14_04.png,https://fathomnet.org/static/m3/framegrabs/Ventana/images/3057/00_41_14_04.png,9028,0,46,269,148,61,13,,Microstomus pacificus
8148,0,7f092e62-df25-4e91-8134-7448a972597c.png,368,720,https://fathomnet.org/static/m3/framegrabs/Ventana/images/3430/03_21_49_22.png,https://fathomnet.org/static/m3/framegrabs/Ventana/images/3430/03_21_49_22.png,15255,0,307,231,113,135,13,,Microstomus pacificus
8149,0,829230d2-122d-4093-b362-88b01c9bcc3b.png,486,715,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/312/12_35_29_25.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/312/12_35_29_25.png,1900,0,244,179,38,50,13,,Microstomus pacificus
8150,0,df88a5c6-cc37-4787-9f4d-d3faeb5168ed.png,366,720,https://fathomnet.org/static/m3/framegrabs/Ventana/images/3430/03_21_39_10.png,https://fathomnet.org/static/m3/framegrabs/Ventana/images/3430/03_21_39_10.png,12528,0,632,1,87,144,13,,Microstomus pacificus
8151,0,4efa3f82-3703-4545-a588-564a29034a7b.png,486,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/313/17_43_41_18.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/313/17_43_41_18.png,66126,0,73,140,309,214,13,,Microstomus pacificus
8152,0,58f1cde3-1b2e-468b-aec3-0a4fcf0c0450.png,486,711,https://fathomnet.org/static/m3/framegrabs/Ventana/images/1557/04_05_56_19.png,https://fathomnet.org/static/m3/framegrabs/Ventana/images/1557/04_05_56_19.png,968,0,80,206,44,22,13,,Microstomus pacificus
8153,0,a7ae7bfd-92ee-4ed9-ad4c-9f37f38e691a.png,486,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/313/17_43_36_18.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2001/313/17_43_36_18.png,65208,0,2,153,312,209,13,,Microstomus pacificus
8154,0,5ad5856e-c9a3-4303-a75e-65e910956382.png,366,720,https://fathomnet.org/static/m3/framegrabs/Ventana/images/3491/00_11_41_14.png,https://fathomnet.org/static/m3/framegrabs/Ventana/images/3491/00_11_41_14.png,5605,0,186,262,95,59,13,,Microstomus pacificus
8156,0,b180d0b8-16f3-48f9-a39d-846fbce052f8.png,366,720,https://fathomnet.org/static/m3/framegrabs/Ventana/images/3430/03_21_51_02.png,https://fathomnet.org/static/m3/framegrabs/Ventana/images/3430/03_21_51_02.png,10413,0,283,275,117,89,13,,Microstomus pacificus
6082,0,c77c1af6-2982-43c3-9580-bf8303ceb1fb.png,1080,1920,https://fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/1260/540239--63975365-c0c3-43ec-9beb-9c72a3427ab5.png,https://fathomnet.org/static/m3/framegrabs/Doc%20Ricketts/images/1260/540239--63975365-c0c3-43ec-9beb-9c72a3427ab5.png,62560,0,3,234,170,368,15,,Paragorgia
7512,0,27ce698a-d527-4c42-a041-a8f2a85b2cee.png,1080,1920,https://fathomnet.org/static/m3/framegrabs/Ventana/images/3983/04_17_16_27.png,https://fathomnet.org/static/m3/framegrabs/Ventana/images/3983/04_17_16_27.png,4758,0,920,760,61,78,15,,Paragorgia
7578,0,024cba58-2d78-4026-bd01-0b04069c65a5.png,1080,1920,https://fathomnet.org/static/m3/framegrabs/Ventana/images/4172/355922--7d0d7cc8-bea1-4d53-9345-cb366157dba4.png,https://fathomnet.org/static/m3/framegrabs/Ventana/images/4172/355922--7d0d7cc8-bea1-4d53-9345-cb366157dba4.png,1248,0,540,540,24,52,15,,Paragorgia
7623,0,bef15dbd-6b3e-4886-88a0-a151b1705fef.png,1080,1920,https://fathomnet.org/static/m3/framegrabs/Ventana/images/4215/192091--db56c398-3d75-44c9-8aba-4403b2ed4fd9.png,https://fathomnet.org/static/m3/framegrabs/Ventana/images/4215/192091--db56c398-3d75-44c9-8aba-4403b2ed4fd9.png,18848,0,724,920,124,152,15,,Paragorgia
8319,0,06e3b5e7-f6b9-4c9e-b291-999f5818b248.png,369,720,https://fathomnet.org/static/m3/framegrabs/Ventana/images/3129/00_22_00_01.png,https://fathomnet.org/static/m3/framegrabs/Ventana/images/3129/00_22_00_01.png,836,0,209,274,44,19,15,,Paragorgia
8689,0,415f849d-6255-446c-9d3f-a733876c56b1.png,1080,1920,https://fathomnet.org/static/m3/framegrabs/Ventana/images/3983/03_03_02_08.png,https://fathomnet.org/static/m3/framegrabs/Ventana/images/3983/03_03_02_08.png,8272,0,347,486,88,94,15,,Paragorgia
8690,0,805dea34-e7ee-40b2-89da-66d0bf4f20b0.png,1080,1920,https://fathomnet.org/static/m3/framegrabs/Ventana/images/3988/01_16_11_06.png,https://fathomnet.org/static/m3/framegrabs/Ventana/images/3988/01_16_11_06.png,13846,0,1310,159,86,161,15,,Paragorgia
8692,0,56141e4d-0329-4d04-b2c4-9df1436ac8be.png,1080,1920,https://fathomnet.org/static/m3/framegrabs/Ventana/images/3991/00_17_20_28.png,https://fathomnet.org/static/m3/framegrabs/Ventana/images/3991/00_17_20_28.png,6160,0,889,651,88,70,15,,Paragorgia
