id,license,file_name,rights_holder,height,width,area,iscrowd,X_bb,Y_bb,width_bb,heigth_bb,category_id,supercategory,name
197550,6,Reptilia/Agkistrodon_piscivorus/184c0f0cdea4dca2850647b4e52e4cef.jpg,vanhoutan,444,800,102306,0,46,33,708,289,2729,Reptilia,Agkistrodon_piscivorus
535787,3,Reptilia/Agkistrodon_piscivorus/c1f49ccddd0c5191d9005014a04e4a1f.jpg,Jim_Johnson,544,800,35046,0,0,236,708,99,2729,Reptilia,Agkistrodon_piscivorus
535788,3,Reptilia/Agkistrodon_piscivorus/5b9a7c0138b9ecb95c2b9587dd53f04c.jpg,sth_environmental_science,600,800,16744,0,232,245,184,182,2729,Reptilia,Agkistrodon_piscivorus
535812,3,Reptilia/Agkistrodon_piscivorus/7b1d1a1ebbe27f81ae2543bbe0fd2a09.jpg,Beth_Anderson,534,800,132186.5,0,38,37,571,463,2729,Reptilia,Agkistrodon_piscivorus
535813,3,Reptilia/Agkistrodon_piscivorus/0d79137ddde79d6d63bd1612eda70a58.jpg,will_underwood,532,800,8280,0,351,225,144,115,2729,Reptilia,Agkistrodon_piscivorus
535823,3,Reptilia/Agkistrodon_piscivorus/5f0bdcf2a7272cfbf4be01a53c216379.jpg,Mike,531,800,55751,0,127,118,394,283,2729,Reptilia,Agkistrodon_piscivorus
535827,3,Reptilia/Agkistrodon_piscivorus/0f002877aa2e40b30e40170bc2fd12fe.jpg,Dalton_Neuharth,450,800,12995.5,0,256,191,329,79,2729,Reptilia,Agkistrodon_piscivorus
535834,3,Reptilia/Agkistrodon_piscivorus/df40fa50d869fb235df2bcae6d9ae31b.jpg,Emily_Hammer,800,600,17958,0,150,430,246,146,2729,Reptilia,Agkistrodon_piscivorus
535853,3,Reptilia/Agkistrodon_piscivorus/7ba74930a0ece09b077730df0c58ff79.jpg,nicholas,800,600,46968,0,83,286,412,228,2729,Reptilia,Agkistrodon_piscivorus
535874,3,Reptilia/Agkistrodon_piscivorus/89c5e2a8f3be2f1e44b171b5e1ea79ca.jpg,Jana_Hill,800,549,53371.5,0,140,164,221,483,2729,Reptilia,Agkistrodon_piscivorus
535875,3,Reptilia/Agkistrodon_piscivorus/db197c547ca047352c25e6ba8b415715.jpg,Erika_Mitchell,477,800,41907,0,0,131,366,229,2729,Reptilia,Agkistrodon_piscivorus
535891,3,Reptilia/Agkistrodon_piscivorus/4f0ef3afc780fe8add1eefd0596dc64e.jpg,knitosophy,800,800,66696,0,264,172,336,397,2729,Reptilia,Agkistrodon_piscivorus
162123,2,Reptilia/Aspidoscelis_exsanguis/a8a2afc88c28d14636ac04da927a63c9.jpg,lfelliott,665,800,136318,0,31,135,637,428,2218,Reptilia,Aspidoscelis_exsanguis
162127,2,Reptilia/Aspidoscelis_exsanguis/963133e16d582ed3261dbae1e46030e2.jpg,calopteryx,594,800,41062.5,0,241,212,375,219,2218,Reptilia,Aspidoscelis_exsanguis
162128,3,Reptilia/Aspidoscelis_exsanguis/01ee7825af45ce97b8aad632857fc8d0.jpg,John_Sullivan,533,800,45760,0,157,228,640,143,2218,Reptilia,Aspidoscelis_exsanguis
162129,3,Reptilia/Aspidoscelis_exsanguis/060a758ca69b9768e4011e8bfe8a92ee.jpg,sullivanribbit,533,800,26830.5,0,0,298,577,93,2218,Reptilia,Aspidoscelis_exsanguis
162134,3,Reptilia/Aspidoscelis_exsanguis/508f847132c303ad070876a732321e9d.jpg,sullivanribbit,533,800,119211,0,51,42,503,474,2218,Reptilia,Aspidoscelis_exsanguis
162138,3,Reptilia/Aspidoscelis_exsanguis/d6174b7c694ffe2e6162fba395496aea.jpg,jrotzeke,800,600,25429,0,249,284,118,431,2218,Reptilia,Aspidoscelis_exsanguis
162142,3,Reptilia/Aspidoscelis_exsanguis/44f278ddc7bb28e561da1aab8fa1ed25.jpg,Robby_Deans,532,800,88363,0,162,164,638,277,2218,Reptilia,Aspidoscelis_exsanguis
162143,3,Reptilia/Aspidoscelis_exsanguis/a8b724d5e366d4e29b3a739ce15ecf36.jpg,imwildlife,800,600,87024,0,0,356,392,444,2218,Reptilia,Aspidoscelis_exsanguis
162144,3,Reptilia/Aspidoscelis_exsanguis/d0f6406967a033ef966d15233d1e01a8.jpg,imwildlife,800,600,39440,0,121,362,290,272,2218,Reptilia,Aspidoscelis_exsanguis
162145,3,Reptilia/Aspidoscelis_exsanguis/9f2f302ccc22160b619d94eaeb172ca0.jpg,imwildlife,600,800,54880,0,256,257,320,343,2218,Reptilia,Aspidoscelis_exsanguis
162146,3,Reptilia/Aspidoscelis_exsanguis/372da5ec473c4b3a29e809b895fd65a0.jpg,Emily,600,800,52325,0,242,145,230,455,2218,Reptilia,Aspidoscelis_exsanguis
162150,3,Reptilia/Aspidoscelis_exsanguis/08ec204bccb767797a6356575f4ddd5e.jpg,keegan512,600,800,4459,0,383,189,98,91,2218,Reptilia,Aspidoscelis_exsanguis
162151,3,Reptilia/Aspidoscelis_exsanguis/4234837fc378685809163b21fcc88d5e.jpg,keegan512,600,800,29150,0,399,210,275,212,2218,Reptilia,Aspidoscelis_exsanguis
162152,3,Reptilia/Aspidoscelis_exsanguis/9a4070be8f88fdbafb8d8f9d12d454b5.jpg,knoel1,800,600,10507,0,227,402,158,133,2218,Reptilia,Aspidoscelis_exsanguis
162159,3,Reptilia/Aspidoscelis_exsanguis/e264b15c683757492b232391818a137b.jpg,Chris_and_Pamela_Pipes,320,800,42568.5,0,13,86,767,111,2218,Reptilia,Aspidoscelis_exsanguis
162160,3,Reptilia/Aspidoscelis_exsanguis/c6eeff2c503504436ae27428c3551160.jpg,Chris_and_Pamela_Pipes,575,800,186248,0,28,54,751,496,2218,Reptilia,Aspidoscelis_exsanguis
162161,3,Reptilia/Aspidoscelis_exsanguis/16c4e345c0a320fa62c526e87c127cd0.jpg,Jen_Williams,352,800,43276,0,29,102,349,248,2218,Reptilia,Aspidoscelis_exsanguis
162166,3,Reptilia/Aspidoscelis_exsanguis/eb945f2b3e1aaa191fc3ec8a4a1124c8.jpg,cmeckerman,450,800,49162.5,0,32,124,575,171,2218,Reptilia,Aspidoscelis_exsanguis
162167,3,Reptilia/Aspidoscelis_exsanguis/90e206ea26ddbb95acb9bda6155782dd.jpg,cdrichihuahuandesert,600,800,99056,0,34,169,656,302,2218,Reptilia,Aspidoscelis_exsanguis
162168,3,Reptilia/Aspidoscelis_exsanguis/5995385f54266d248fa82c3764d464ed.jpg,cdrichihuahuandesert,600,800,123481.5,0,78,169,573,431,2218,Reptilia,Aspidoscelis_exsanguis
162169,3,Reptilia/Aspidoscelis_exsanguis/33c338e42178d075e5c9c986b561ea20.jpg,cdrichihuahuandesert,600,800,129584,0,0,0,623,416,2218,Reptilia,Aspidoscelis_exsanguis
513655,3,Reptilia/Aspidoscelis_exsanguis/960018b4e3953b7eb4a822aa4b22814c.jpg,David,600,800,79852.5,0,221,145,351,455,2218,Reptilia,Aspidoscelis_exsanguis
513656,3,Reptilia/Aspidoscelis_exsanguis/d83d8262a0c529465f6a12c044a60fbe.jpg,David,600,800,149968.5,0,0,127,671,447,2218,Reptilia,Aspidoscelis_exsanguis
513657,3,Reptilia/Aspidoscelis_exsanguis/53e5d8cd0feab6ae112316f34e8962d9.jpg,David,600,800,104092,0,161,109,424,491,2218,Reptilia,Aspidoscelis_exsanguis
513661,3,Reptilia/Aspidoscelis_exsanguis/df68069a0eb536b7c7d4a29cb1af1abb.jpg,Diana-Terry_Hibbitts,533,800,129355,0,169,123,631,410,2218,Reptilia,Aspidoscelis_exsanguis
513671,3,Reptilia/Aspidoscelis_exsanguis/dde1c3e9d99bf20c963ced1fb5bed413.jpg,Juan_Carlos_Pérez_M,800,532,119325,0,75,149,370,645,2218,Reptilia,Aspidoscelis_exsanguis
513676,3,Reptilia/Aspidoscelis_exsanguis/fc063e8d1bedd1f50a304fec0651bb7b.jpg,dianaterryhibbitts,533,800,129536,0,0,108,736,352,2218,Reptilia,Aspidoscelis_exsanguis
513679,1,Reptilia/Aspidoscelis_exsanguis/5f1247f0c7ce828ce2816098a2526507.jpg,J._N._Stuart,533,800,114767,0,0,130,731,314,2218,Reptilia,Aspidoscelis_exsanguis
513680,1,Reptilia/Aspidoscelis_exsanguis/dbf5e6aeef92ba154f8a4e16e746e56c.jpg,J._N._Stuart,533,800,82715,0,3,132,710,233,2218,Reptilia,Aspidoscelis_exsanguis
513681,1,Reptilia/Aspidoscelis_exsanguis/171caffd624b42973143bd41f30a8006.jpg,J._N._Stuart,533,800,177135,0,0,40,723,490,2218,Reptilia,Aspidoscelis_exsanguis
513682,3,Reptilia/Aspidoscelis_exsanguis/a455ded05fda7f5a4ccbb387466cc303.jpg,Debra_Halter,600,800,23937,0,323,270,474,101,2218,Reptilia,Aspidoscelis_exsanguis
513683,3,Reptilia/Aspidoscelis_exsanguis/fa2bd63c69b7c2daa638d79b04d85155.jpg,Debra_Halter,600,800,54954,0,0,50,426,258,2218,Reptilia,Aspidoscelis_exsanguis
104987,3,Reptilia/Boa_constrictor/42dbe6e58ef6ad40451c5e9ea8d29665.jpg,luisecol,533,800,12300,0,323,226,205,120,1379,Reptilia,Boa_constrictor
104988,1,Reptilia/Boa_constrictor/4decbfd71c5872893716617478981c34.jpg,csavy,600,800,76636,0,139,135,391,392,1379,Reptilia,Boa_constrictor
104989,1,Reptilia/Boa_constrictor/7e30d4cb8344fda573fce5efd5469b12.jpg,nancyed,438,800,94125,0,0,93,753,250,1379,Reptilia,Boa_constrictor
104993,3,Reptilia/Boa_constrictor/106fdf2ad415705b9217acc578a3d84c.jpg,Antonio_Rodríguez_Arduengo,600,800,116248.5,0,31,169,711,327,1379,Reptilia,Boa_constrictor
104994,3,Reptilia/Boa_constrictor/4be6a948919e3cfe66b67c3b4a0f4637.jpg,abratanchipa,602,800,51975,0,282,147,297,350,1379,Reptilia,Boa_constrictor
105004,3,Reptilia/Boa_constrictor/72a990d821f592ad2dec82561549d78f.jpg,León_Felipe_González_Coronado,800,450,73917,0,56,211,387,382,1379,Reptilia,Boa_constrictor
105010,3,Reptilia/Boa_constrictor/a218d19e52355b75d8fb89ff45320531.jpg,prascosur_9,531,800,87756,0,244,119,426,412,1379,Reptilia,Boa_constrictor
105012,3,Reptilia/Boa_constrictor/0eef577bdd62d8b1852edef302e78aa0.jpg,iremar26,800,449,124148.5,0,0,247,449,553,1379,Reptilia,Boa_constrictor
105014,3,Reptilia/Boa_constrictor/5dbb0dad11a32760d03a842ac3e44a49.jpg,wengarmon,600,800,61207,0,168,200,631,194,1379,Reptilia,Boa_constrictor
105017,3,Reptilia/Boa_constrictor/ff41d2d0d48b570708a79b954441ff6d.jpg,Michiko,800,600,144789,0,0,13,578,501,1379,Reptilia,Boa_constrictor
105022,3,Reptilia/Boa_constrictor/4df08c02a14c3d7db419f01959b38aff.jpg,vailbiotto,533,800,51272,0,48,208,442,232,1379,Reptilia,Boa_constrictor
477942,3,Reptilia/Boa_constrictor/ff1b3342273f87c34b9403ca6593b82b.jpg,Esmeralda_Arevalo_Huezo,800,600,112700,0,208,81,392,575,1379,Reptilia,Boa_constrictor
477945,3,Reptilia/Boa_constrictor/68bdc3921b4c0eb1c4fdf7fa049480bf.jpg,anaconda,600,800,195219,0,146,0,654,597,1379,Reptilia,Boa_constrictor
477948,2,Reptilia/Boa_constrictor/26de3d06d3c1c53d0560910d57bc8c75.jpg,Andy_Jones,600,800,38277.5,0,221,134,305,251,1379,Reptilia,Boa_constrictor
477953,3,Reptilia/Boa_constrictor/67084dff0cdf5efba0e51441bf6c52d1.jpg,Luis_Guillermo,524,800,100861,0,102,125,698,289,1379,Reptilia,Boa_constrictor
362530,3,Reptilia/Chamaeleo_dilepis/47388a47ce714e57c1c498fb9cebdc68.jpg,imdezus,800,600,50243.5,0,197,273,257,391,4666,Reptilia,Chamaeleo_dilepis
362533,3,Reptilia/Chamaeleo_dilepis/3f8ff28e8fd1836852b57c1f0ef4419f.jpg,shivanparusnath,465,800,111550,0,131,76,575,388,4666,Reptilia,Chamaeleo_dilepis
362537,3,Reptilia/Chamaeleo_dilepis/b3bd2f52a4e052aae8bdbed832715c90.jpg,smvance70,800,600,147110,0,0,156,470,626,4666,Reptilia,Chamaeleo_dilepis
362541,3,Reptilia/Chamaeleo_dilepis/26b463deb2e352fda4047aa0428ad7da.jpg,Carrie_Seltzer,600,800,49020,0,195,231,516,190,4666,Reptilia,Chamaeleo_dilepis
642448,3,Reptilia/Chamaeleo_dilepis/24cba0a8ef26328d62a424d35dc3456b.jpg,eddyc,538,800,80812,0,25,156,712,227,4666,Reptilia,Chamaeleo_dilepis
139545,3,Reptilia/Coleonyx_elegans/ae7cbbb07d5dcd8fe5963d84d9973d10.jpg,andreaoid,800,600,11980.5,0,342,222,147,163,1898,Reptilia,Coleonyx_elegans
139549,6,Reptilia/Coleonyx_elegans/ba7f5fe46f835d868e320cd049ca2aef.jpg,Krotalo25,564,800,150520,0,117,0,568,530,1898,Reptilia,Coleonyx_elegans
139553,3,Reptilia/Coleonyx_elegans/c71f515e84fedf2cfa93e634b6e5c2a6.jpg,mexican_bine_snake,600,800,55955.5,0,27,146,493,227,1898,Reptilia,Coleonyx_elegans
139555,3,Reptilia/Coleonyx_elegans/05b5f98d8898c0be4194036ac3c5fd8f.jpg,belenjd,533,800,66293.5,0,107,131,611,217,1898,Reptilia,Coleonyx_elegans
499523,3,Reptilia/Coleonyx_elegans/0355ad403b5a7972bfe5154f5eb20634.jpg,Fátima_Tec,440,800,81083.5,0,88,135,631,257,1898,Reptilia,Coleonyx_elegans
499525,3,Reptilia/Coleonyx_elegans/500841b12463f761d0262ed2df6a5dd8.jpg,Benjamín_Castillo_Elías,598,800,24150,0,119,263,420,115,1898,Reptilia,Coleonyx_elegans
342289,3,Reptilia/Contia_tenuis/b5c8957f8eebdec0bff323164d0cf545.jpg,crazyskiier3989,800,600,22770,0,231,181,115,396,4471,Reptilia,Contia_tenuis
342296,3,Reptilia/Contia_tenuis/37ae0ea8512ff3bd9fd9a98fa713aa73.jpg,John_Sullivan,533,800,98644,0,132,86,542,364,4471,Reptilia,Contia_tenuis
342297,3,Reptilia/Contia_tenuis/70c444f5ae3190ae4b7235b773390700.jpg,zepeda,600,800,90300,0,268,9,350,516,4471,Reptilia,Contia_tenuis
342298,3,Reptilia/Contia_tenuis/4c1b106a07e86591bdb239ad6cd05283.jpg,yogimommi,600,800,36727.5,0,381,97,295,249,4471,Reptilia,Contia_tenuis
342299,3,Reptilia/Contia_tenuis/470f6c846ed6fe26345679dd5f5ce979.jpg,elysium8,800,600,114456,0,144,165,456,502,4471,Reptilia,Contia_tenuis
342305,3,Reptilia/Contia_tenuis/942768cfc2ed6dff0ba9e5f2dcbd7d5d.jpg,mmaloney18,600,800,20567,0,257,253,262,157,4471,Reptilia,Contia_tenuis
342308,3,Reptilia/Contia_tenuis/7378ff1e4322bd630702820b6f687524.jpg,Corey_Wilmot,640,800,92314,0,35,104,457,404,4471,Reptilia,Contia_tenuis
342309,3,Reptilia/Contia_tenuis/48db7d8918fd263ecf72c562aa3d1a03.jpg,Stacie_Vance,600,800,28858,0,78,238,614,94,4471,Reptilia,Contia_tenuis
342311,3,Reptilia/Contia_tenuis/854b16258763c6c114de746608dca87c.jpg,katerinadevil,800,600,87571,0,95,174,418,419,4471,Reptilia,Contia_tenuis
342317,2,Reptilia/Contia_tenuis/46e3776464e7652076dfb163bb22c8ec.jpg,belinda,640,800,92984,0,226,94,394,472,4471,Reptilia,Contia_tenuis
342318,3,Reptilia/Contia_tenuis/05bb8df1d0e41ba30cdfae711c5870b0.jpg,kwiaht,600,800,28512,0,250,110,192,297,4471,Reptilia,Contia_tenuis
329071,3,Reptilia/Crotalus_mitchellii/df393944af2e43bdf28ac5af64bbf992.jpg,kmherpkid,600,800,56014.5,0,236,121,349,321,4291,Reptilia,Crotalus_mitchellii
329074,3,Reptilia/Crotalus_mitchellii/2fac744a3147e99e50fd980fd5886d83.jpg,Tina_Treude,430,800,3036,0,361,213,88,69,4291,Reptilia,Crotalus_mitchellii
329075,3,Reptilia/Crotalus_mitchellii/d223e8f574fbd5530b0e8d978fa1304b.jpg,saraeverett,533,800,9108,0,251,287,396,46,4291,Reptilia,Crotalus_mitchellii
329076,3,Reptilia/Crotalus_mitchellii/a515006cc8439bdaceefd03488c5e248.jpg,laurra57,600,800,10120,0,0,248,230,88,4291,Reptilia,Crotalus_mitchellii
329077,3,Reptilia/Crotalus_mitchellii/9a336c138f6896433158531dcd4fc7e3.jpg,Jorge_H._Valdez,515,800,53791.5,0,255,149,327,329,4291,Reptilia,Crotalus_mitchellii
329087,3,Reptilia/Crotalus_mitchellii/64356c4ede3ae111c894aae46cbc638a.jpg,Tim_Giller,533,800,118215,0,89,100,710,333,4291,Reptilia,Crotalus_mitchellii
329092,3,Reptilia/Crotalus_mitchellii/6c21efd1c15e75498ac2fc2f65d20897.jpg,jwrieden,612,800,98120,0,0,172,446,440,4291,Reptilia,Crotalus_mitchellii
329096,3,Reptilia/Crotalus_mitchellii/9573cc30119dbd9a82c068ce5b3703e9.jpg,lmarmstrong,800,597,96232,0,26,217,523,368,4291,Reptilia,Crotalus_mitchellii
329097,3,Reptilia/Crotalus_mitchellii/6b2dbaf8edc0024f7f805a88b1bba7b0.jpg,thefish0815,800,600,113421,0,87,124,462,491,4291,Reptilia,Crotalus_mitchellii
329103,1,Reptilia/Crotalus_mitchellii/b5d7b097685d7ba556a9969d4b02d83a.jpg,Cathy_Bell,600,800,24544,0,168,279,416,118,4291,Reptilia,Crotalus_mitchellii
620704,3,Reptilia/Crotalus_mitchellii/a530e74c12c066604e84fd9c029d306d.jpg,Helen_Sung,600,800,70537.5,0,162,163,475,297,4291,Reptilia,Crotalus_mitchellii
620708,3,Reptilia/Crotalus_mitchellii/a21925dd1fbc09d0828e21d403edc7e0.jpg,jjr619,800,600,13702.5,0,231,299,189,145,4291,Reptilia,Crotalus_mitchellii
620714,3,Reptilia/Crotalus_mitchellii/a01833b92884f4d946e6074b65a9789d.jpg,Laura,800,598,45696,0,161,258,357,256,4291,Reptilia,Crotalus_mitchellii
620715,3,Reptilia/Crotalus_mitchellii/68fb11cae5c582606aacdbbcdbcc9736.jpg,Jose_Luis_Leon_de_la_Luz,800,600,114595,0,57,62,533,430,4291,Reptilia,Crotalus_mitchellii
620720,3,Reptilia/Crotalus_mitchellii/eba2a8e805397a8f51de685c4b4783e2.jpg,Alan_Harper,800,783,242789.5,0,0,0,617,787,4291,Reptilia,Crotalus_mitchellii
37254,3,Reptilia/Crotalus_viridis/2d3035e3f560dfbcc1f4b4c57d42c598.jpg,jacobstudowen,600,800,21988,0,233,198,239,184,409,Reptilia,Crotalus_viridis
37255,3,Reptilia/Crotalus_viridis/68058d102a7bdfcd7a96a53698644a6a.jpg,jacobstudowen,600,800,22627,0,231,196,242,187,409,Reptilia,Crotalus_viridis
37256,1,Reptilia/Crotalus_viridis/ae0d2aa72c792512df879b12008e687f.jpg,Conrad_Savy,601,800,113094,0,91,83,549,412,409,Reptilia,Crotalus_viridis
37259,3,Reptilia/Crotalus_viridis/27aa18db07a45f99b826dc56eb58132d.jpg,glhesselius,600,800,18240,0,221,142,228,160,409,Reptilia,Crotalus_viridis
37260,3,Reptilia/Crotalus_viridis/62345cb94bfb459acdb1663cd5cd46fc.jpg,jrperry,800,600,2432,0,251,294,76,64,409,Reptilia,Crotalus_viridis
37261,3,Reptilia/Crotalus_viridis/6f54a73d04fc888dd867b67a1aa09f0b.jpg,Barbara_Muenchau,600,800,122528,0,59,107,547,448,409,Reptilia,Crotalus_viridis
37262,3,Reptilia/Crotalus_viridis/1556c7baa283873bc36a7ddba117fea0.jpg,Brady_Ross,600,800,94251,0,39,162,706,267,409,Reptilia,Crotalus_viridis
37269,3,Reptilia/Crotalus_viridis/72af8daa890d7e9b2fad202787ac45cb.jpg,morgsarah,798,800,40619,0,240,194,269,302,409,Reptilia,Crotalus_viridis
37270,3,Reptilia/Crotalus_viridis/35831b4591466652ee047a8c74783584.jpg,Chris_Harrison,514,800,114387,0,159,43,546,419,409,Reptilia,Crotalus_viridis
37280,3,Reptilia/Crotalus_viridis/5196c371eda3d9bb8b42d153ada43866.jpg,Heather_Walters,800,600,5440,0,225,313,128,85,409,Reptilia,Crotalus_viridis
37281,3,Reptilia/Crotalus_viridis/27efdfdd90d167df166e622297ca971c.jpg,malmal333,800,600,20096,0,98,466,314,128,409,Reptilia,Crotalus_viridis
37282,3,Reptilia/Crotalus_viridis/7dce514428cae35ba46d11a54515cee5.jpg,malmal333,800,600,55328,0,0,368,532,208,409,Reptilia,Crotalus_viridis
37283,3,Reptilia/Crotalus_viridis/a8106443aa82b727772dad0d12bb9a4c.jpg,Mallory_L._Fontenot,597,800,42740.5,0,196,231,409,209,409,Reptilia,Crotalus_viridis
37285,3,Reptilia/Crotalus_viridis/426d9291dd2535b45bfc839125216f43.jpg,Drew_Davis,800,600,91683,0,134,109,334,549,409,Reptilia,Crotalus_viridis
37286,3,Reptilia/Crotalus_viridis/663256bf2bfdb56c1968d5ea03a0b93f.jpg,Chris_Harrison,534,800,104323.5,0,52,137,717,291,409,Reptilia,Crotalus_viridis
37307,3,Reptilia/Crotalus_viridis/d450aab83a06d6e447d7ae92c0f11699.jpg,txfrogger,800,600,22505.5,0,0,284,437,103,409,Reptilia,Crotalus_viridis
37308,3,Reptilia/Crotalus_viridis/a053e1d0c170e4eca0b62156ac51808f.jpg,txfrogger,800,600,36712.5,0,0,197,445,165,409,Reptilia,Crotalus_viridis
37309,3,Reptilia/Crotalus_viridis/703c9860d4197e163cc56ab84425afc6.jpg,zlotnik,598,800,9282.5,0,273,226,235,79,409,Reptilia,Crotalus_viridis
37310,3,Reptilia/Crotalus_viridis/080d2c760410b545c203a271c4725062.jpg,martin-hall,532,800,112819,0,177,29,454,497,409,Reptilia,Crotalus_viridis
37312,3,Reptilia/Crotalus_viridis/8fde71802ec89b2ee1ea9a59d995273a.jpg,johnwilliams,531,800,168340,0,40,87,760,443,409,Reptilia,Crotalus_viridis
37314,3,Reptilia/Crotalus_viridis/d8a8f1c37d1ea47e851b2bf4b97943f2.jpg,ckallen,450,800,16796,0,284,198,221,152,409,Reptilia,Crotalus_viridis
37316,3,Reptilia/Crotalus_viridis/eb1cf40fc4aadac4713a1403459d41f8.jpg,fw_tom,600,800,65392,0,375,51,268,488,409,Reptilia,Crotalus_viridis
435505,3,Reptilia/Crotalus_viridis/f0fe90f809f9974d4285ee8292c021dd.jpg,Kelley_Hill,800,600,16625,0,104,382,190,175,409,Reptilia,Crotalus_viridis
435506,3,Reptilia/Crotalus_viridis/dcff73b847d05e8d4d24e5b0ac0bda19.jpg,Kelley_Hill,600,800,42966,0,336,99,186,462,409,Reptilia,Crotalus_viridis
435508,3,Reptilia/Crotalus_viridis/f103e1efcb3094b9e53d7fbeb0e23f82.jpg,anewman,800,603,33039.5,0,209,334,221,299,409,Reptilia,Crotalus_viridis
435510,3,Reptilia/Crotalus_viridis/59ff21ff3b9820881939aafe4c8ba188.jpg,andrewdavies9000,600,800,81256.5,0,185,117,463,351,409,Reptilia,Crotalus_viridis
435517,3,Reptilia/Crotalus_viridis/5b73fc6df11735c458b6b7f417a56469.jpg,scottwahlberg,575,800,179450,0,60,60,740,485,409,Reptilia,Crotalus_viridis
435533,3,Reptilia/Crotalus_viridis/66566335cca7f2b4c3a673c0c78fa8cf.jpg,Greg_Lasley,600,800,130508,0,97,51,553,472,409,Reptilia,Crotalus_viridis
435535,3,Reptilia/Crotalus_viridis/12c97b717a27716639ba7e315175ec6c.jpg,mhudson26,600,800,128478,0,97,145,644,399,409,Reptilia,Crotalus_viridis
435536,3,Reptilia/Crotalus_viridis/50c387205ccd7abe28b340732c54a4d5.jpg,mhudson26,600,800,239600,0,0,0,800,599,409,Reptilia,Crotalus_viridis
